RecordID,MGMT_LEVEL,Tenure..days.,File,MONTH1,MONTH2,MONTH3,MONTH4,MONTH5,MONTH6,Score_P,Score_T,Flag
7857,0,9279,C,0.946734485,0.947464121,0.949374773,0.956585835,0.957195309,0.948002529,0.74,0.26,All good
7858,0,4971,C,0.956804646,0.954015235,0.946650897,0.961930971,0.960933104,0.963471726,0.96,0.04,P
7860,0,5104,C,0.958236057,0.958688231,0.954679624,0.967546961,0.963201117,0.949521223,0.76,0.24,All good
7861,0,7043,C,0.955694338,0.954412225,0.957798208,0.96180903,0.960852083,0.966008557,1,0,P
7862,0,5475,C,0.939321306,0.939965689,0.952049342,0.96210132,0.958513819,0.963521651,0.98,0.02,P
7863,0,5048,C,0.949512345,0.950184919,0.956222274,0.965093886,0.971798637,0.959577922,0.84,0.16,All good
7864,0,494,C,0.90226508,0.90544158,0.905447662,0.909650277,0.908847194,0.905520727,0,1,T
7865,0,9911,C,0.952765849,0.954679704,0.944863878,0.954270486,0.955876341,0.953376778,0.72,0.28,All good
7866,0,5252,C,0.9585131,0.960221865,0.957386032,0.964776146,0.964873453,0.966131816,0.84,0.16,All good
7867,0,5195,C,0.898412893,0.898200596,0.920026944,0.929060265,0.929145476,0.918776504,0.56,0.44,All good
7868,0,6770,C,0.95667867,0.956731251,0.958420407,0.964071139,0.965237531,0.958218423,0.98,0.02,P
7869,1,5258,C,0.89076921,0.891024366,0.889137644,0.913394077,0.91112388,0.914962251,0.28,0.72,All good
7870,0,4473,C,0.939930661,0.94117103,0.940002735,0.952489873,0.951280968,0.947399943,0.96,0.04,P
7871,1,5146,C,0.882737767,0.882614614,0.883685408,0.8904295,0.891315817,0.904535567,0.4,0.6,All good
7872,0,5175,C,0.95474024,0.952838738,0.953349237,0.964180245,0.961964576,0.96222864,0.98,0.02,P
7873,0,7939,C,0.93649881,0.939850303,0.957013879,0.958872796,0.96264367,0.96519233,0.78,0.22,All good
7874,0,5019,C,0.935479175,0.943642708,0.94775985,0.956378058,0.952832752,0.964927259,1,0,P
7875,0,5797,C,0.958411839,0.954742163,0.941986785,0.94993617,0.949515232,0.957419618,0.98,0.02,P
7876,0,5077,C,0.942796982,0.943577223,0.952519634,0.960594086,0.960695974,0.962927999,0.98,0.02,P
7877,1,5091,C,0.889901051,0.897853449,0.902658248,0.910106509,0.906212287,0.90839914,0.12,0.88,All good
7878,0,5434,C,0.956719223,0.957746286,0.954607229,0.964863966,0.964629775,0.961784365,0.84,0.16,All good
7879,0,4950,C,0.912557231,0.907444503,0.916884465,0.919720714,0.924939762,0.918444925,0.24,0.76,All good
7881,0,5006,C,0.958532364,0.959176344,0.930996447,0.935949738,0.937313368,0.934697275,0.66,0.34,All good
7883,1,4894,C,0.906210177,0.906377833,0.909031753,0.91230605,0.914820775,0.912964044,0.08,0.92,T
7884,0,5138,C,0.927398983,0.92267402,0.909187186,0.91899565,0.917742796,0.905034495,0.48,0.52,All good
7885,0,8996,C,0.944627601,0.941592763,0.946436121,0.954118654,0.954832228,0.953356469,0.78,0.22,All good
7886,0,4992,C,0.906983613,0.902547356,0.913753377,0.920599381,0.921258879,0.944263543,0.42,0.58,All good
7887,0,5111,C,0.913568144,0.912874649,0.918230662,0.927553459,0.927078756,0.93328315,0.6,0.4,All good
7889,0,4999,C,0.912966265,0.912737464,0.913997938,0.921512251,0.919411991,0.936345866,0.58,0.42,All good
7890,0,5077,C,0.947054366,0.951113698,0.949915101,0.958105623,0.959634969,0.96760252,1,0,P
7891,0,4992,C,0.909145968,0.911778992,0.917451697,0.922529861,0.927931067,0.922474416,0.42,0.58,All good
7892,0,6761,C,0.950786123,0.953218269,0.957373453,0.965470323,0.966943807,0.967689055,0.86,0.14,All good
7893,0,4957,C,0.911185095,0.910612858,0.915618458,0.919161112,0.922737652,0.920750031,0.28,0.72,All good
7894,0,3644,C,0.913336612,0.916681866,0.903534852,0.912270456,0.913817458,0.912297875,0.16,0.84,All good
7896,0,5147,C,0.931960358,0.932510171,0.92480799,0.930948019,0.932558351,0.926542212,0.74,0.26,All good
7898,0,5336,C,0.912760239,0.913240345,0.921802469,0.927655781,0.928508054,0.930836258,0.62,0.38,All good
7899,1,4943,C,0.872854558,0.8855107,0.898518618,0.907476907,0.906755815,0.905613544,0.16,0.84,All good
7900,0,9479,C,0.918091387,0.91648386,0.928359457,0.934481705,0.936503457,0.936436172,0.56,0.44,All good
7901,0,5307,C,0.958558559,0.954207928,0.957191531,0.966695072,0.965139748,0.965440788,0.86,0.14,All good
7902,0,5105,C,0.949414865,0.950589149,0.955387528,0.963853502,0.963250178,0.961470296,0.98,0.02,P
7904,0,5293,C,0.954073151,0.954974067,0.953832048,0.96385059,0.964051457,0.961695005,0.98,0.02,P
7905,0,6679,C,0.939789562,0.937746477,0.941779317,0.950256399,0.950239986,0.949136144,0.7,0.3,All good
7908,0,6301,C,0.951350758,0.954671204,0.951791306,0.960769443,0.96105322,0.956608204,1,0,P
7909,0,4999,C,0.913733413,0.911116545,0.9322388,0.939675229,0.936854928,0.941135959,0.64,0.36,All good
7910,0,6259,C,0.957902973,0.95737392,0.956329319,0.965884566,0.965409824,0.966151768,0.86,0.14,All good
7911,0,5083,C,0.954934662,0.957296421,0.95779127,0.965745601,0.966338065,0.933851732,0.68,0.32,All good
7912,1,4073,C,0.890855278,0.886483254,0.877826314,0.893246584,0.892436987,0.8885026,0.46,0.54,All good
7913,0,7177,C,0.937210415,0.935123157,0.922357082,0.932803256,0.933336382,0.941984161,0.54,0.46,All good
7914,0,7239,C,0.958008029,0.958171948,0.982690029,0.966045078,0.987168639,0.973427178,0.88,0.12,All good
7916,0,900,C,0.931533356,0.930881848,0.935039055,0.943205196,0.942638516,0.941269069,0.76,0.24,All good
7917,0,4675,C,0.952328767,0.951493541,0.945621919,0.957926151,0.956898033,0.953619693,0.94,0.06,All good
7919,0,5167,C,0.958516565,0.958545476,0.956052078,0.964343318,0.962621433,0.960385107,0.84,0.16,All good
7920,0,5006,C,0.914847794,0.915211854,0.909350654,0.915498703,0.917416025,0.922982453,0.34,0.66,All good
7921,0,5209,C,0.952624094,0.958821205,0.948602364,0.958158402,0.969549394,0.960733603,0.98,0.02,P
7922,0,5090,C,0.956901129,0.957648222,0.951862517,0.958350225,0.958057563,0.963742237,1,0,P
7923,0,5181,C,0.945441812,0.936359679,0.952981385,0.964284955,0.953124391,0.959057708,0.56,0.44,All good
7924,1,5322,C,0.90282549,0.902386032,0.900800362,0.909848076,0.908645996,0.912235719,0.08,0.92,T
7925,0,7169,C,0.947800877,0.950827031,0.947951063,0.951344975,0.950065211,0.957058182,1,0,P
7926,0,8563,C,0.95652318,0.959213496,0.959118783,0.965919836,0.965176115,0.966029279,0.6,0.4,All good
7927,0,6703,C,0.952793426,0.956095619,0.947548679,0.957028348,0.958698186,0.964511466,1,0,P
7928,0,5041,C,0.926131898,0.92456196,0.935658203,0.940767874,0.938060359,0.952103382,0.6,0.4,All good
7929,0,6679,C,0.959151954,0.960696078,0.957598963,0.965048117,0.965240878,0.963713339,0.8,0.2,All good
7930,0,5195,C,0.958728627,0.957802957,0.958582523,0.966504895,0.962447833,0.96661741,0.86,0.14,All good
7931,0,5322,C,0.951026718,0.948554533,0.945060799,0.957146451,0.95539616,0.959802181,0.96,0.04,P
7932,0,5417,C,0.943709927,0.946203426,0.948041012,0.957917533,0.956203486,0.960918556,0.98,0.02,P
7933,0,5336,C,0.959243218,0.954834377,0.958029681,0.965775954,0.964512597,0.964241417,0.86,0.14,All good
7934,0,4943,C,0.912120957,0.910867374,0.913100632,0.91976526,0.917913951,0.910600648,0.24,0.76,All good
7935,0,6708,C,0.94507371,0.94756822,0.943171843,0.95360138,0.950414864,0.94787374,0.9,0.1,All good
7937,1,5069,C,0.900678519,0.89871409,0.902335194,0.912716272,0.910200669,0.913920161,0.08,0.92,T
7938,1,5518,C,0.891531523,0.893737977,0.88787597,0.895000178,0.901643175,0.894598564,0.42,0.58,All good
7939,0,4929,C,0.935434138,0.929229543,0.935933936,0.942000861,0.942928643,0.942527764,0.64,0.36,All good
7940,0,4985,C,0.950807749,0.951619198,0.96003486,0.965594086,0.963974192,0.966301233,0.86,0.14,All good
7941,0,4915,C,0.914305151,0.909773836,0.930238961,0.936145189,0.938941127,0.956453487,0.64,0.36,All good
7942,0,6658,C,0.957742695,0.955240918,0.956244065,0.965607618,0.966607355,0.966420949,0.86,0.14,All good
7943,0,4908,C,0.920663408,0.919009122,0.902459912,0.910724799,0.911402009,0.872533309,0.16,0.84,All good
7944,0,5034,C,0.900517366,0.902750801,0.921290298,0.929535074,0.926633235,0.933937212,0.7,0.3,All good
7945,0,6756,C,0.933328893,0.935977572,0.938980681,0.951321219,0.94744783,0.953179943,0.62,0.38,All good
7946,0,4936,C,0.940018276,0.941849554,0.95109402,0.960955393,0.957105708,0.96056714,1,0,P
7947,1,10230,C,0.866099211,0.871918079,0.877563988,0.883819391,0.893215847,0.89824439,0.4,0.6,All good
7948,0,6980,C,0.884749035,0.887505927,0.88119477,0.891321938,0.890024608,0.892191915,0.26,0.74,All good
7949,0,5035,C,0.932195477,0.933889784,0.93378517,0.943596437,0.941547455,0.94260723,0.76,0.24,All good
7950,0,4870,C,0.926459207,0.927134904,0.933574826,0.944591723,0.941242462,0.948916852,0.64,0.36,All good
7951,1,9686,C,0.891329651,0.894076986,0.897068378,0.904436042,0.901556278,0.900543577,0.18,0.82,All good
7952,0,5083,C,0.913920624,0.917338994,0.937916067,0.9484625,0.944140109,0.945598536,0.56,0.44,All good
7954,0,6729,C,0.950429338,0.95304726,0.956400194,0.964208285,0.964970123,0.967808218,0.94,0.06,All good
7955,0,4965,C,0.927866183,0.933986382,0.937870153,0.938559138,0.943979316,0.948809504,0.56,0.44,All good
7956,0,5234,C,0.922543073,0.924123657,0.940691711,0.942134499,0.948847537,0.959802838,0.48,0.52,All good
7957,0,6684,C,0.95706733,0.954465798,0.958364475,0.966541407,0.965614555,0.943299112,0.7,0.3,All good
7958,0,4541,C,0.864849176,0.866660914,0.874316134,0.887036354,0.884043133,0.883651026,0.26,0.74,All good
7959,0,5084,C,0.951288877,0.952690632,0.957321351,0.963000503,0.963872367,0.964947576,0.98,0.02,P
7961,0,4971,C,0.919879856,0.922081286,0.923749584,0.930336304,0.936321626,0.930013983,0.8,0.2,All good
7963,0,7309,C,0.951616206,0.950851533,0.93799995,0.943552326,0.944918573,0.96202688,0.7,0.3,All good
7964,0,5181,C,0.954270139,0.956703676,0.952335527,0.962924829,0.9569655,0.958349116,1,0,P
7965,0,5056,C,0.956194347,0.957155173,0.945168226,0.953661617,0.957154931,0.95269224,0.92,0.08,All good
7967,0,5630,C,0.955628018,0.956740238,0.956118943,0.964740246,0.96507343,0.965224566,0.84,0.16,All good
7968,0,5076,C,0.952653952,0.950620791,0.935567759,0.942478106,0.94371857,0.935834401,0.72,0.28,All good
7969,0,6698,C,0.945881325,0.950750399,0.95579672,0.960871373,0.960204309,0.965930147,0.98,0.02,P
7970,0,9909,C,0.956829205,0.959565412,0.95683121,0.966383559,0.963131793,0.965890423,0.6,0.4,All good
7971,1,4782,C,0.871409229,0.869118337,0.872640571,0.871420482,0.887953654,0.895381342,0.38,0.62,All good
7972,0,8141,C,0.956439729,0.955982937,0.958029139,0.964384112,0.967066998,0.966902427,0.64,0.36,All good
7973,0,4958,C,0.960412622,0.967910866,0.959944871,0.971174669,0.972777276,0.973856178,0.64,0.36,All good
7974,1,5727,C,0.898310532,0.898660021,0.894421036,0.903773817,0.902737745,0.904621415,0.16,0.84,All good
7975,0,5613,C,0.946536299,0.946014118,0.954060126,0.965050812,0.965900001,0.965751863,0.84,0.16,All good
7976,0,5195,C,0.945758266,0.947118185,0.942599092,0.957165507,0.956936466,0.916340943,0.86,0.14,All good
7977,0,7246,C,0.969946191,0.958800578,0.958193088,0.978013136,0.965795711,0.966158118,0.86,0.14,All good
7978,0,5076,C,0.930384483,0.928385706,0.937743806,0.943924527,0.94702593,0.95500284,0.5,0.5,All good
7979,0,10100,C,0.942447101,0.942736746,0.924374885,0.935682345,0.929657367,0.955518508,0.52,0.48,All good
7980,0,9668,C,0.928113483,0.929710005,0.938932592,0.947173169,0.944351812,0.948739142,0.52,0.48,All good
7981,0,5448,C,0.950986118,0.952050956,0.9472142,0.959279081,0.957298433,0.961033037,0.94,0.06,All good
7982,0,4978,C,0.945867343,0.944636607,0.957548458,0.960741537,0.959343191,0.959754713,0.98,0.02,P
7983,1,5006,C,0.888549402,0.890285441,0.894631951,0.900843045,0.897525733,0.895567963,0.32,0.68,All good
7984,0,5013,C,0.923850655,0.929148493,0.94135274,0.946611399,0.948949396,0.938806649,0.68,0.32,All good
7985,0,5433,C,0.949110114,0.947296892,0.959412206,0.968160008,0.964237021,0.968139743,0.86,0.14,All good
7986,1,5502,C,0.894148673,0.888474843,0.906136939,0.917060223,0.908229981,0.908200764,0.12,0.88,All good
7987,0,7827,C,0.957336691,0.95633406,0.954153417,0.96204451,0.967198909,0.964555092,0.8,0.2,All good
7988,0,5175,C,0.923946816,0.923583836,0.918238572,0.928780277,0.927485856,0.919099451,0.6,0.4,All good
7989,0,6357,C,0.948125494,0.951331393,0.951360006,0.957444323,0.960190216,0.963721487,1,0,P
7990,0,4957,C,0.945453658,0.944588234,0.947086799,0.959026233,0.958399956,0.956527501,0.9,0.1,All good
7991,0,4992,C,0.907411605,0.903857333,0.925179654,0.93662064,0.936748971,0.934805539,0.68,0.32,All good
7992,0,6931,C,0.958310332,0.958329707,0.940874721,0.952445371,0.951541015,0.949812429,0.88,0.12,All good
7993,0,9943,C,0.957439927,0.95756034,0.939880624,0.950836335,0.947697472,0.966708764,0.72,0.28,All good
7994,0,5420,C,0.939836141,0.938448014,0.914867021,0.924753985,0.924326243,0.943083748,0.58,0.42,All good
7995,0,5195,C,0.946922946,0.945333999,0.94517472,0.954142204,0.954554601,0.953300376,0.96,0.04,P
7996,0,5013,C,0.932228452,0.925553375,0.927967161,0.937678929,0.938789934,0.933921003,0.58,0.42,All good
7997,0,6945,C,0.936360802,0.938746722,0.941471282,0.951167487,0.950383278,0.953375549,0.7,0.3,All good
7998,0,5223,C,0.935080508,0.937944544,0.942082235,0.946579392,0.951380677,0.94723457,0.8,0.2,All good
7999,0,5350,C,0.956306081,0.95842757,0.957638401,0.964748755,0.964931408,0.966784933,0.84,0.16,All good
8000,0,9502,C,0.951365928,0.949297932,0.948483584,0.956900852,0.95740441,0.966454757,0.78,0.22,All good
8001,0,10088,C,0.953509265,0.955402198,0.944242725,0.950029476,0.952247707,0.957310088,0.74,0.26,All good
8002,1,5420,C,0.891826483,0.896176245,0.89022244,0.898448625,0.900290711,0.890177533,0.36,0.64,All good
8004,0,7205,C,0.944481484,0.941024136,0.95161888,0.958533876,0.956410706,0.959787538,0.98,0.02,P
8005,0,5098,C,0.907779226,0.904911261,0.896766971,0.907368082,0.904153275,0.916762525,0.02,0.98,T
8007,0,6736,C,0.918190659,0.914297857,0.920923887,0.928745862,0.929299605,0.926470622,0.66,0.34,All good
8008,0,5433,C,0.956213547,0.957541471,0.953880293,0.958202598,0.956504567,0.967652723,1,0,P
8009,0,5230,C,0.955287159,0.960306805,0.957492506,0.967339191,0.963089303,0.967008426,0.86,0.14,All good
8011,0,5188,C,0.915739059,0.912486729,0.927448015,0.935304882,0.934298504,0.920921325,0.66,0.34,All good
8012,0,5448,C,0.935242594,0.934945199,0.942453213,0.946058125,0.947884941,0.955682863,0.54,0.46,All good
8014,0,6775,C,0.955063443,0.956831392,0.958367836,0.963618082,0.964808559,0.96624621,0.98,0.02,P
8015,0,6826,C,0.956760387,0.958888883,0.957569089,0.965545686,0.963971926,0.965716876,0.86,0.14,All good
8017,0,5083,C,0.949175869,0.947216067,0.94633771,0.953355451,0.952993866,0.94811549,0.94,0.06,All good
8018,0,7046,C,0.956376019,0.957493076,0.9583322,0.966085203,0.968744065,0.967248574,0.86,0.14,All good
8019,0,12950,C,0.953796654,0.949871793,0.952217117,0.959390563,0.959359832,0.963952159,0.76,0.24,All good
8021,0,6517,C,0.95447861,0.953481316,0.941811432,0.948244224,0.952267879,0.946543246,0.92,0.08,All good
8022,0,7302,C,0.959656053,0.956670247,0.961296193,0.979835395,0.967269265,0.963466066,0.86,0.14,All good
8023,0,4929,C,0.939444617,0.936831313,0.94147015,0.94570026,0.945593566,0.949118234,0.52,0.48,All good
8025,0,7289,C,0.955524846,0.960498471,0.954716736,0.965584847,0.9610671,0.959010536,0.9,0.1,All good
8026,0,13784,C,0.961137665,0.956292261,0.957401838,0.965823191,0.965910928,0.959003273,0.6,0.4,All good
8027,0,9612,C,0.92177698,0.918466255,0.914068478,0.922442057,0.923806314,0.933031655,0.52,0.48,All good
8028,0,4617,C,0.916081725,0.914881499,0.921130028,0.922779001,0.928090448,0.929116157,0.62,0.38,All good
8030,0,6931,C,0.947135228,0.941364588,0.952325411,0.953654431,0.958824606,0.949696006,1,0,P
8031,0,9346,C,0.921382387,0.91922184,0.915992321,0.923306786,0.921193449,0.93600843,0.54,0.46,All good
8032,0,6162,C,0.952189375,0.953742884,0.948041625,0.959284185,0.956790493,0.957416466,1,0,P
8033,0,5601,C,0.958677647,0.957708052,0.95391296,0.963399301,0.967553821,0.966171341,0.98,0.02,P
8034,0,5441,C,0.899031416,0.903513877,0.897263815,0.904133235,0.904342423,0.925862586,0.14,0.86,All good
8035,0,7022,C,0.953978697,0.957622535,0.95981416,0.965252834,0.963570563,0.963472543,0.84,0.16,All good
8036,0,4978,C,0.934289735,0.940860037,0.939051932,0.948978545,0.947377055,0.949767115,0.92,0.08,All good
8038,0,5048,C,0.947040837,0.948539129,0.957161105,0.965301283,0.963522339,0.953601231,0.84,0.16,All good
8039,3,10477,C,0.893846454,0.895325322,0.895672706,0.899001157,0.90089028,0.904022109,0.2,0.8,All good
8040,0,7015,C,0.930139106,0.930951566,0.91369782,0.919124294,0.919411488,0.91798602,0.4,0.6,All good
8041,0,7268,C,0.95870987,0.959983013,0.956182138,0.966027746,0.967275664,0.961497419,0.86,0.14,All good
8042,0,6770,C,0.954757554,0.957594463,0.955488672,0.966152211,0.965340021,0.966518086,0.86,0.14,All good
8043,0,5335,C,0.93441728,0.936546813,0.942776445,0.95316055,0.952752689,0.951933193,0.58,0.42,All good
8044,0,6511,C,0.956959293,0.956471512,0.977916504,0.991222249,0.987846215,0.957339155,0.88,0.12,All good
8045,0,5196,C,0.921564818,0.92213308,0.925000536,0.93452151,0.933145114,0.953822914,0.62,0.38,All good
8046,0,8862,C,0.951704214,0.952072887,0.949904712,0.959167734,0.959222246,0.957952691,0.78,0.22,All good
8047,0,8450,C,0.948979497,0.947918663,0.958823342,0.965840221,0.967324256,0.965753638,0.62,0.38,All good
8048,0,4929,C,0.937206965,0.938292821,0.936713105,0.941030125,0.94297466,0.964426614,0.66,0.34,All good
8049,0,5195,C,0.919691716,0.914724429,0.931901485,0.939650331,0.940559533,0.934573434,0.6,0.4,All good
8050,0,5245,C,0.949063484,0.950668454,0.951128038,0.954848881,0.955170819,0.94889371,0.98,0.02,P
8051,0,5076,C,0.921299135,0.917872855,0.95337056,0.966889631,0.962248823,0.961988487,0.52,0.48,All good
8053,0,5350,C,0.937272342,0.938318875,0.926707793,0.932098278,0.930030519,0.938791402,0.8,0.2,All good
8054,0,4958,C,0.954144598,0.948819346,0.948446974,0.95778017,0.954340426,0.964456827,1,0,P
8055,0,5195,C,0.92764714,0.925454688,0.921052848,0.92876164,0.927970323,0.926534153,0.76,0.24,All good
8056,0,5559,C,0.939193383,0.938642529,0.955145733,0.962715855,0.963789848,0.967462021,0.76,0.24,All good
8057,0,5019,C,0.891951013,0.894140641,0.899547492,0.906318121,0.903157168,0.927788463,0.22,0.78,All good
8058,0,5188,C,0.940710845,0.938576941,0.937862987,0.949897143,0.949902645,0.941283126,0.8,0.2,All good
8059,0,6771,C,0.94687471,0.944729644,0.9253112,0.932510422,0.930631426,0.966718335,0.62,0.38,All good
8060,0,6677,C,0.928428324,0.924056912,0.920779349,0.926838488,0.927114526,0.940704725,0.74,0.26,All good
8061,2,6581,C,0.898235525,0.899996047,0.895731264,0.910166103,0.905555032,0.906718354,0.12,0.88,All good
8062,0,7414,C,0.958972068,0.954613647,0.958171227,0.961276733,0.960774069,0.967273579,1,0,P
8063,0,5181,C,0.941572099,0.944854381,0.954239506,0.961369683,0.959196557,0.965196908,1,0,P
8064,0,12642,C,0.940466184,0.934628565,0.938087114,0.941659167,0.942002372,0.949872043,0.38,0.62,All good
8066,0,3736,C,0.886909011,0.885926125,0.900296306,0.905310343,0.909429478,0.902728367,0.08,0.92,T
8067,0,5119,C,0.974988,0.972859115,0.955332606,0.965801628,0.963253247,0.966109826,0.64,0.36,All good
8068,0,7337,C,0.955865163,0.958020598,0.954285714,0.96557449,0.965082923,0.962453096,0.86,0.14,All good
8070,0,9352,C,0.959296827,0.959502094,0.948315132,0.955995829,0.955601668,0.964056335,0.76,0.24,All good
8071,1,6454,C,0.906374659,0.907888127,0.905479044,0.913569174,0.914851377,0.915454504,0.08,0.92,T
8072,0,5167,C,0.946399129,0.946829292,0.946395996,0.952576867,0.955735546,0.947694411,0.94,0.06,All good
8073,1,5258,C,0.901776936,0.902097849,0.901664439,0.901657886,0.900242776,0.906898854,0.18,0.82,All good
8074,0,5245,C,0.943218455,0.942627877,0.931562927,0.936516322,0.941022714,0.938275935,0.76,0.24,All good
8075,0,6824,C,0.897416505,0.899828311,0.901387473,0.911632578,0.910623294,0.914663523,0,1,T
8076,1,5105,C,0.883423641,0.891012767,0.893177476,0.906525802,0.904159591,0.902698815,0.22,0.78,All good
8077,0,5105,C,0.926386057,0.924381193,0.919596577,0.92773541,0.930216753,0.927256701,0.62,0.38,All good
8078,0,5230,C,0.903040139,0.903951427,0.924002794,0.92904741,0.930975433,0.944156079,0.64,0.36,All good
8079,0,6796,C,0.904453197,0.906107012,0.899000592,0.90720566,0.909349454,0.942712599,0.26,0.74,All good
8081,0,4697,C,0.961532347,0.954724397,0.959426738,0.965885854,0.970085507,0.957717226,0.86,0.14,All good
8082,0,6750,C,0.955040053,0.956490407,0.953016487,0.96035284,0.958439398,0.95986787,1,0,P
8083,1,6791,C,0.903270412,0.903099943,0.906343568,0.9167224,0.913912976,0.915881755,0.06,0.94,T
8084,0,6609,C,0.957377608,0.95646418,0.93873919,0.948117382,0.950768897,0.962140184,0.98,0.02,P
8086,0,5427,C,0.919842995,0.91823215,0.934988052,0.94321987,0.946579392,0.946475839,0.44,0.56,All good
8087,0,4922,C,0.937159672,0.938731238,0.948598686,0.958027674,0.955506318,0.957189058,0.78,0.22,All good
8088,0,5125,C,0.956183573,0.956567934,0.949279763,0.96347859,0.956768623,0.959848154,1,0,P
8089,0,6133,C,0.955200451,0.956666066,0.94253021,0.950377833,0.950450207,0.960548109,0.98,0.02,P
8090,0,5167,C,0.933761193,0.930108264,0.939206016,0.948525711,0.94982701,0.935775423,0.66,0.34,All good
8091,0,6952,C,0.949351806,0.952588472,0.952606178,0.962479344,0.962509708,0.963288169,0.98,0.02,P
8092,0,7687,C,0.951383952,0.95115775,0.948602364,0.95874626,0.956180618,0.960471847,0.84,0.16,All good
8093,0,4922,C,0.902818251,0.899118644,0.91465045,0.916435873,0.917307227,0.920842108,0.1,0.9,All good
8094,0,5119,C,0.930406982,0.928984747,0.9326047,0.940083419,0.937470616,0.935658218,0.66,0.34,All good
8097,0,5244,C,0.940290993,0.938569411,0.928789117,0.933134036,0.937199228,0.947361779,0.7,0.3,All good
8098,3,12373,C,0.889741649,0.887895505,0.889084476,0.895217422,0.898661045,0.897280997,0.44,0.56,All good
8099,2,15205,C,0.902406417,0.904205366,0.899681754,0.907856005,0.911690388,0.912235805,0.06,0.94,T
8100,0,6252,C,0.926245472,0.927217598,0.925817213,0.93268162,0.937527052,0.928047891,0.66,0.34,All good
8102,0,5261,C,0.933653195,0.936326742,0.935121215,0.943517438,0.943718233,0.938589806,0.68,0.32,All good
8103,0,6466,C,0.958739848,0.957629127,0.955843619,0.966064366,0.964654238,0.942188674,0.68,0.32,All good
8104,0,12053,C,0.92490292,0.922480987,0.922164404,0.929569,0.926999656,0.939259291,0.6,0.4,All good
8105,0,5643,C,0.957489394,0.957200178,0.959089604,0.965500503,0.961498383,0.957656461,0.9,0.1,All good
8107,0,5280,C,0.956308001,0.957603045,0.958074647,0.965711951,0.964587456,0.965252834,0.86,0.14,All good
8108,0,5349,C,0.952211455,0.951542558,0.957567548,0.964163714,0.959965081,0.965808986,1,0,P
8109,0,5636,C,0.92456847,0.926737876,0.928820252,0.936579002,0.942063727,0.957578166,0.68,0.32,All good
8110,0,6283,C,0.955402702,0.954177607,0.947852723,0.958433402,0.961197765,0.95241337,0.96,0.04,P
8111,0,5328,C,0.956372369,0.953793964,0.956053309,0.963735358,0.961627469,0.961783079,1,0,P
8112,0,5328,C,0.95893005,0.957628654,0.95689305,0.964368294,0.967541904,0.967008426,0.84,0.16,All good
8113,0,6280,C,0.956859283,0.958525879,0.93389356,0.956317214,0.939779604,0.969998197,0.86,0.14,All good
8114,0,4800,C,0.957353249,0.953974666,0.948804106,0.957047303,0.957318728,0.954634923,1,0,P
8115,0,6315,C,0.956080798,0.953123975,0.947876605,0.954579445,0.955994456,0.951757077,0.96,0.04,P
8116,0,3627,C,0.950272691,0.948711184,0.951351256,0.95864657,0.961004808,0.957039135,1,0,P
8117,0,5517,C,0.956527134,0.957922652,0.950365959,0.955222725,0.950929485,0.959455185,1,0,P
8118,0,6280,C,0.957528617,0.956165673,0.957036309,0.966303189,0.963349081,0.966798655,0.86,0.14,All good
8119,0,5371,C,0.944754864,0.94017572,0.953247203,0.963887357,0.96315342,0.96335029,0.96,0.04,P
8120,0,6476,C,0.948382979,0.944580483,0.941907641,0.948558956,0.953781748,0.95085557,0.94,0.06,All good
8121,0,2405,C,0.959107707,0.955661277,0.947146007,0.954817062,0.957461644,0.960600856,0.96,0.04,P
8122,0,6329,C,0.94349843,0.951090807,0.968494456,0.964237876,0.974684902,0.979355907,0.92,0.08,All good
8123,0,2461,C,0.95692379,0.954736581,0.944604123,0.957331283,0.956280271,0.955145817,0.96,0.04,P
8124,0,5500,C,0.946442503,0.946032159,0.933988183,0.942933382,0.944140231,0.95740953,0.76,0.24,All good
8126,0,5489,C,0.950436075,0.951286639,0.954093265,0.957740106,0.960206481,0.944558468,0.9,0.1,All good
8127,0,5496,C,0.950436646,0.948329309,0.947368239,0.953635961,0.956677806,0.95527323,1,0,P
8128,0,5265,C,0.944347249,0.9439536,0.941078189,0.946547316,0.944786624,0.94938987,0.84,0.16,All good
8129,0,5181,C,0.951004508,0.953994228,0.949707227,0.957956849,0.959121067,0.939289965,0.9,0.1,All good
8130,0,5502,C,0.923364159,0.923323797,0.924464356,0.932383655,0.927361547,0.936328542,0.8,0.2,All good
8131,0,6413,C,0.955266067,0.956090534,0.957063933,0.966947785,0.969206376,0.963928434,0.86,0.14,All good
8132,0,6787,C,0.95318861,0.955044942,0.945334162,0.950959973,0.956682657,0.960323735,0.96,0.04,P
8133,0,14967,C,0.928858439,0.932027142,0.93425345,0.939765363,0.943180029,0.944861214,0.44,0.56,All good
8135,0,5350,C,0.959596481,0.971292656,0.959185727,0.966097425,0.968067434,0.95869893,0.64,0.36,All good
8136,0,3406,C,0.93484665,0.936477252,0.94179763,0.946068628,0.946895048,0.95435809,0.64,0.36,All good
8137,0,5504,C,0.95794504,0.95732383,0.958545476,0.964831158,0.965411877,0.887753336,0.68,0.32,All good
8139,1,2990,C,0.885379296,0.881836857,0.895568456,0.910225449,0.912437165,0.91158862,0.16,0.84,All good
8140,0,7596,C,0.925696227,0.925618854,0.92085312,0.92915426,0.931585705,0.920450319,0.58,0.42,All good
